date,QQQM,INTC,MBLY,VT,VOO,AAPL,GOOGL,MSFT
2022-07-28,127.47000122070312,39.709999084472656,,90.20999908447266,373.32000732421875,157.35000610351562,114.22000122070312,276.4100036621094
2022-07-29,129.7899932861328,36.310001373291016,,91.30000305175781,378.7900085449219,162.50999450683594,116.31999969482422,280.739990234375
2022-08-01,129.72999572753906,36.959999084472656,,91.08000183105469,377.6499938964844,161.50999450683594,114.86000061035156,278.010009765625
2022-08-02,129.2899932861328,36.0099983215332,,90.37000274658203,375.2099914550781,160.00999450683594,115.12999725341797,274.82000732421875
2022-08-03,132.72999572753906,36.52000045776367,,91.44000244140625,381.07000732421875,166.1300048828125,118.08000183105469,282.4700012207031
2022-08-04,133.5,35.65999984741211,,91.58999633789062,380.7699890136719,165.80999755859375,118.19000244140625,283.6499938964844
2022-08-05,132.39999389648438,35.38999938964844,,91.37999725341797,379.9800109863281,165.35000610351562,117.47000122070312,282.9100036621094
2022-08-08,131.9499969482422,35.380001068115234,,91.51000213623047,379.6400146484375,164.8699951171875,117.30000305175781,280.32000732421875
2022-08-09,130.4499969482422,34.52000045776367,,91.0199966430664,378.1400146484375,164.9199981689453,116.62999725341797,282.29998779296875
2022-08-10,134.02999877929688,35.369998931884766,,93.02999877929688,386.05999755859375,169.24000549316406,119.69999694824219,289.1600036621094
2022-08-11,133.3800048828125,35.59000015258789,,93.08999633789062,386.05999755859375,168.49000549316406,118.83999633789062,287.0199890136719
2022-08-12,135.9600067138672,36.11000061035156,,94.3499984741211,392.6700134277344,172.10000610351562,121.68000030517578,291.9100036621094
2022-08-15,137.02000427246094,36.34000015258789,,94.37000274658203,394.3500061035156,173.19000244140625,122.08000183105469,293.4700012207031
2022-08-16,136.77999877929688,36.189998626708984,,94.4800033569336,395.0400085449219,173.02999877929688,121.69999694824219,292.7099914550781
2022-08-17,135.16000366210938,35.779998779296875,,93.7300033569336,392.3399963378906,174.5500030517578,119.55000305175781,291.32000732421875
2022-08-18,135.47000122070312,36.20000076293945,,93.73999786376953,393.54998779296875,174.14999389648438,120.16999816894531,290.1700134277344
2022-08-19,132.82000732421875,35.380001068115234,,92.43000030517578,388.1199951171875,171.52000427246094,117.20999908447266,286.1499938964844
2022-08-22,129.3800048828125,33.84000015258789,,90.72000122070312,379.94000244140625,167.57000732421875,114.23999786376953,277.75
2022-08-23,129.25,33.95000076293945,,90.68000030517578,379.0400085449219,167.22999572753906,113.86000061035156,276.44000244140625
2022-08-24,129.5500030517578,33.86000061035156,,90.9800033569336,380.19000244140625,167.52999877929688,113.69000244140625,275.7900085449219
2022-08-25,131.89999389648438,34.88999938964844,,92.30000305175781,385.7300109863281,170.02999877929688,116.6500015258789,278.8500061035156
2022-08-26,126.52999877929688,33.36000061035156,,89.55999755859375,372.510009765625,163.6199951171875,110.33999633789062,268.0899963378906
2022-08-29,125.2300033569336,32.939998626708984,,89.06999969482422,370.04998779296875,161.3800048828125,109.41999816894531,265.2300109863281
2022-08-30,123.8499984741211,32.2599983215332,,88.16999816894531,366.0299987792969,158.91000366210938,108.94000244140625,262.9700012207031
2022-08-31,123.22000122070312,31.920000076293945,,87.5999984741211,363.1499938964844,157.22000122070312,108.22000122070312,261.4700012207031
2022-09-01,123.16999816894531,31.760000228881836,,87.27999877929688,364.2699890136719,157.9600067138672,109.73999786376953,260.3999938964844
2022-09-02,121.51000213623047,31.219999313354492,,86.54000091552734,360.45001220703125,155.80999755859375,107.8499984741211,256.05999755859375
2022-09-06,120.61000061035156,30.360000610351562,,86.12000274658203,359.239990234375,154.52999877929688,106.80999755859375,253.25
2022-09-07,123.01000213623047,30.649999618530273,,87.37000274658203,365.67999267578125,155.9600067138672,109.44999694824219,258.0899963378906
2022-09-08,123.62000274658203,30.75,,87.77999877929688,368.07000732421875,154.4600067138672,108.37999725341797,258.5199890136719
2022-09-09,126.25,31.459999084472656,,89.44999694824219,373.75,157.3699951171875,110.6500015258789,264.4599914550781
2022-09-12,127.80999755859375,31.559999465942383,,90.51000213623047,377.8599853515625,163.42999267578125,110.86000061035156,266.6499938964844
2022-09-13,120.83999633789062,29.290000915527344,,86.95999908447266,361.3800048828125,153.83999633789062,104.31999969482422,251.99000549316406
2022-09-14,121.81999969482422,29.18000030517578,,87.31999969482422,362.7300109863281,155.30999755859375,105.0,252.22000122070312
2022-09-15,119.75,28.84000015258789,,86.43000030517578,358.67999267578125,152.3699951171875,102.91000366210938,245.3800048828125
2022-09-16,118.93000030517578,29.239999771118164,,85.70999908447266,355.8599853515625,150.6999969482422,102.80000305175781,244.74000549316406
2022-09-19,119.7300033569336,29.440000534057617,,85.83000183105469,358.5899963378906,154.47999572753906,103.06999969482422,244.52000427246094
2022-09-20,118.76000213623047,28.959999084472656,,84.70999908447266,354.54998779296875,156.89999389648438,101.13999938964844,242.4499969482422
2022-09-21,116.62999725341797,28.469999313354492,,83.37000274658203,348.30999755859375,153.72000122070312,99.27999877929688,238.9499969482422
2022-09-22,115.19999694824219,28.06999969482422,,82.72000122070312,345.3699951171875,152.74000549316406,100.13999938964844,240.97999572753906
2022-09-23,113.4000015258789,27.520000457763672,,80.83000183105469,339.6300048828125,150.42999267578125,98.73999786376953,237.9199981689453
2022-09-26,112.72000122070312,26.969999313354492,,79.86000061035156,336.3399963378906,150.77000427246094,98.16999816894531,237.4499969482422
2022-09-27,112.91999816894531,26.889999389648438,,79.58999633789062,335.3900146484375,151.75999450683594,97.5,236.41000366210938
2022-09-28,115.20999908447266,27.1299991607666,,81.25,340.4800109863281,149.83999633789062,100.05000305175781,241.07000732421875
2022-09-29,111.94000244140625,26.3799991607666,,79.72000122070312,333.3800048828125,142.47999572753906,97.41999816894531,237.5
2022-09-30,109.94999694824219,25.770000457763672,,78.87999725341797,328.29998779296875,138.1999969482422,95.6500015258789,232.89999389648438
2022-10-03,112.52999877929688,26.969999313354492,,80.83000183105469,336.9800109863281,142.4499969482422,98.63999938964844,240.74000549316406
2022-10-04,116.08999633789062,27.700000762939453,,83.56999969482422,347.2099914550781,146.10000610351562,101.63999938964844,248.8800048828125
2022-10-05,115.95999908447266,27.639999389648438,,83.16999816894531,346.6099853515625,146.39999389648438,101.43000030517578,249.1999969482422
2022-10-06,115.12000274658203,27.18000030517578,,82.23999786376953,342.9599914550781,145.42999267578125,101.41999816894531,246.7899932861328
2022-10-07,110.66999816894531,25.719999313354492,,80.25,333.3299865722656,140.08999633789062,98.68000030517578,234.24000549316406
2022-10-10,109.54000091552734,25.200000762939453,,79.56999969482422,330.8399963378906,140.4199981689453,97.86000061035156,229.25
2022-10-11,108.16000366210938,25.040000915527344,,78.87000274658203,328.6600036621094,138.97999572753906,97.18000030517578,225.41000366210938
2022-10-12,108.11000061035156,25.329999923706055,,78.66999816894531,327.6400146484375,138.33999633789062,97.55999755859375,225.75
2022-10-13,110.55999755859375,26.420000076293945,,80.36000061035156,336.2200012207031,142.99000549316406,99.05999755859375,234.24000549316406
2022-10-14,107.27999877929688,25.90999984741211,,78.68000030517578,328.6499938964844,138.3800048828125,96.55999755859375,228.55999755859375
2022-10-17,110.73999786376953,26.420000076293945,,80.75,337.0,142.41000366210938,99.97000122070312,237.52999877929688
2022-10-18,111.72000122070312,25.8700008392334,,81.52999877929688,340.9700012207031,143.75,100.7699966430664,238.5
2022-10-19,111.30000305175781,26.0,,80.66999816894531,338.6099853515625,143.86000061035156,99.62999725341797,236.47999572753906
2022-10-20,110.66999816894531,26.079999923706055,,80.29000091552734,335.8299865722656,143.38999938964844,99.97000122070312,236.14999389648438
2022-10-21,113.33000183105469,26.969999313354492,,81.95999908447266,343.8999938964844,147.27000427246094,101.12999725341797,242.1199951171875
2022-10-24,114.56999969482422,27.18000030517578,,82.12000274658203,348.0899963378906,149.4499969482422,102.5199966430664,247.25
2022-10-25,116.87999725341797,27.40999984741211,,83.62999725341797,353.75,152.33999633789062,104.4800033569336,250.66000366210938
2022-10-26,114.30000305175781,27.209999084472656,28.25,83.6500015258789,351.1099853515625,149.35000610351562,94.93000030517578,231.32000732421875
2022-10-27,112.20999908447266,26.270000457763672,27.270000457763672,83.18000030517578,349.2300109863281,144.8000030517578,92.22000122070312,226.75
